Dstar_OWNPV_X Dstar_OWNPV_Y Dstar_OWNPV_Z Dstar_ENDVERTEX_X Dstar_ENDVERTEX_Y Dstar_ENDVERTEX_Z D_ENDVERTEX_X D_ENDVERTEX_Y D_ENDVERTEX_Z K_PX K_PY K_PZ Pd_PX Pd_PY Pd_PZ Ps_PX Ps_PY Ps_PZ
0.4683 -0.015 -16.8427 0.489345533531 -1.94165104853 19.1089113473 0.3398 -1.5594 13.3512 185.55 -1444.86 11120.08 880.88 -1245.34 29369.77 104.524168957 -201.048611688 3623.26133055
0.4492 -0.012 0.3342 0.0574798713052 1.04462091292 19.5082297765 0.1027 0.8792 16.245 -1118.86 1430.59 39062.2 333.85 1451.31 17503.03 -88.6885375966 187.532262405 3745.44956046
0.5408 -0.0133 -71.8803 0.497472763935 0.383108161273 -69.6290375786 -0.1965 2.0893 -61.085 -3869.76 10741.62 52339.93 -681.9 541.76 4016.17 -249.776745573 660.872041357 3324.37627634
0.4669 0.0365 -68.6976 -0.189803407117 0.782496545243 -18.8159552228 -0.3588 1.0332 -6.852 -46.24 1048.05 59026.57 -2214.77 2295.86 101063.05 -128.303812835 246.122048133 12082.9425409
0.4641 -0.0165 64.5457 0.689399082742 -0.494033695011 44.4745098247 0.402 0.061 68.9428 -975.35 46.7 18984.14 613.28 653.49 11859.32 -43.4367573684 134.55727538 3703.64196209
0.4641 -0.0165 64.5457 0.111706030802 0.622954878538 93.7186765828 0.402 0.061 68.9428 -975.35 46.7 18984.14 613.28 653.49 11859.32 -45.6486324241 46.2811029113 3334.05633695
0.4469 0.0516 -53.1814 -1.57154787829 -2.33372456349 -205.360612657 0.77 -0.3542 -56.4891 310.02 -577.21 20498.14 317.38 1106.08 19271.26 0.916615348639 66.5625388971 3982.51368022
0.4645 0.0435 -53.7996 1.15522426477 -0.636033540685 38.626186899 0.9835 -0.4903 18.6277 1471.66 -948.44 91371.59 -452.03 80.33 26633.31 111.392606037 -37.625001523 8819.07628191
0.5348 0.0734 27.5208 0.404441112209 0.46319105838 25.1267445127 -1.0053 -0.2137 49.9676 -2393.95 -1881.28 39525.25 -921.61 291.11 18878.18 -229.07071088 -127.769061859 3812.57810469
0.45 0.001 -81.7275 0.698249234107 -2.78284737065 -19.5111664685 0.7129 -2.4977 -31.3488 87.09 395.19 16019.64 -152.33 -1545.29 31038.29 -33.0406151355 -51.5824349934 3307.77283467
0.45 0.001 -81.7275 0.956096622032 1.68490736769 -202.546403525 0.7129 -2.4977 -31.3488 87.09 395.19 16019.64 -152.33 -1545.29 31038.29 -6.11273005555 -36.6594313468 2787.66226231
0.5565 -0.001 146.1337 0.321699227524 0.340642018634 138.616274328 1.1415 -0.3764 156.4209 928.03 160.83 14999.39 1033.49 -1863.49 27561.78 136.78273657 -181.05109024 4552.41838044
0.5236 -0.0367 -102.3315 -0.137092604528 -0.258437532503 -117.827003505 0.7102 -0.8345 -83.335 764.38 446.31 22749.14 418.45 -1248.24 25290.95 75.8963171563 20.6577902387 3439.25064909
0.5216 0.0051 -76.2363 0.954963007815 0.222462253908 -82.8851266511 -0.2444 -0.0558 -68.7311 -1894.64 -912.51 18018.02 47.89 485.66 3781.27 -189.903838518 -54.1025016839 2111.57753245
0.4711 0.0058 -23.417 0.467049000638 0.0753012128422 -26.4566124229 0.6054 -0.1562 -16.9402 877.71 -875.88 13884.24 -479.45 211.86 13368.29 33.89042059 15.0115239264 2049.89491107
0.4865 -0.026 50.6484 1.45789673463 -1.08397279624 81.3633903124 1.434 -0.9631 79.2795 -423.11 -1506.3 17697.47 688.2 71.84 5865.26 64.7986083047 -121.940988252 1989.97462128
0.4953 0.0336 -19.1554 0.146229505738 0.0722764273112 -7.53743871443 0.4452 0.1791 -15.6861 -31.57 -510.96 16974.94 -2567.38 -428.61 54205.03 -279.654448571 -20.8950450427 6294.63625326
0.4278 0.0836 1.7991 0.34486150083 0.00989592487366 8.01867281258 0.0778 -0.1282 12.2387 -141.07 -731.68 6279.19 -1905.72 -320.73 25686.35 -199.445943346 -62.6572013346 2911.99540709
0.4632 0.0013 61.6731 2.52307739737 -0.670023361519 96.4975707112 3.8896 -1.0882 116.6725 4002.9 -1528.64 50484.9 6952.72 -1810.56 111264.64 614.809474575 -195.452825906 9330.12289645
0.5004 -0.02 1.0631 1.71695493581 -0.266196787754 18.904440456 1.1467 -0.1321 10.5035 1101.0 -879.89 27033.85 1911.14 167.53 17367.92 151.97243273 -20.3059448732 2809.39930674
0.5004 -0.02 1.0631 0.481569893469 0.0253190401591 0.694905768521 1.1467 -0.1321 10.5035 1101.0 -879.89 27033.85 1911.14 167.53 17367.92 169.921024941 -1.86188827357 2889.15690144
0.4733 0.0755 9.4269 0.602771350571 0.091023360565 10.1477114527 0.9351 0.2411 12.3246 3418.7 1305.13 26641.64 5438.11 2871.84 31802.23 799.966033897 376.221993186 5018.3213134
0.4892 0.0367 -34.5542 0.408226998249 0.390781767259 -28.7188106586 0.3804 0.9975 -23.0219 -862.05 2952.23 27994.55 680.0 841.53 7637.54 -13.2903862237 265.410434773 2229.70984813
0.4533 0.0084 89.005 0.923945052237 0.299523289091 95.9158584337 0.8931 0.2867 95.5199 1235.46 790.28 10280.57 2468.74 1338.86 40828.75 296.897800914 169.092862417 3594.08586205
0.4535 -0.0129 33.7325 0.238460288211 -0.626141318583 42.5888449161 0.3606 -0.4465 39.9661 -1652.74 -1216.24 17398.1 332.74 -721.27 10946.67 -68.3129441212 -165.797957837 2393.95338602
0.487 -0.0109 -19.5644 -0.223801621878 0.0728486410217 -32.7992936254 1.0212 -0.0518 -11.5521 3921.9 -737.26 63492.11 63.11 354.6 4641.59 296.542882795 -14.9458689423 4552.15683919
0.5003 0.0139 -70.7583 0.0418731075788 0.287997298174 -58.5021342122 0.0687 0.2654 -59.2634 -1649.15 1961.14 41074.6 -726.5 -128.86 25122.73 -216.932929606 164.672042725 5066.19452277
0.4423 0.0021 -20.2324 0.802975625111 0.0428340342632 -23.4041135116 0.1555 -0.0363 -14.8189 -2540.74 134.16 28553.6 114.02 -430.07 3698.15 -177.822132923 16.7809716327 2258.21740781
0.4174 0.0294 -36.5871 0.827280826789 0.242500120101 -22.5828950956 0.8144 0.2455 -24.1967 -551.67 128.99 15509.01 1004.3 -232.37 39142.21 43.7370804073 63.9538073658 5346.79866349
0.5001 0.0467 27.9931 0.349998432882 -0.394656998737 55.2128804964 0.3992 -0.3439 51.115 -919.31 291.51 22447.77 398.5 -822.5 20752.22 -114.841580753 -120.312525285 5273.70785847
0.4321 0.0373 -19.667 -0.105561422685 -0.25986530226 -11.9075066376 -0.286 -0.6271 -5.2485 135.38 -1142.99 11701.87 -1304.71 -1233.55 31410.97 -145.514716155 -223.080432372 3934.66563471
0.4913 0.0103 37.0083 0.51130276791 0.0354144033377 41.84778431 0.4827 0.0035 41.0312 615.42 -349.35 13471.53 53.7 1158.71 9383.95 85.5891219442 42.319620447 2013.86785287
0.4905 0.0141 8.1203 1.03052169746 -0.384661256854 16.7208237839 1.3857 -0.581 37.7336 584.56 640.79 19751.75 33.84 -982.47 16910.97 5.61255617112 -54.646336477 2797.80074929
0.4578 0.0153 -61.4542 0.357379965261 -0.218886786348 -60.4712774873 -0.2628 -0.5266 -46.1699 -2857.77 -1092.13 53374.96 264.54 -192.85 6442.42 -245.218230791 -64.3791502435 3983.6906766
0.4943 0.0094 -38.8667 0.229192528388 -0.144750497456 -42.072038645 1.0713 0.138 -31.9703 1213.41 -282.89 17764.9 2484.09 1523.85 26591.76 298.848987092 127.024562874 3375.29572301
0.4825 0.0369 4.8338 1.10648647919 0.716467296407 -5.27264973037 -0.6328 -0.5815 18.5199 -1142.58 -473.61 8281.52 -2399.63 -2185.36 40330.81 -250.423039833 -206.060857604 3346.94494853
0.4856 -0.0377 -19.6948 0.654041198635 0.045035989481 -25.4238094786 0.1426 0.0738 -11.3378 -1142.02 851.7 42536.95 -1810.84 -691.8 39305.02 -200.239602155 -46.7319219103 5008.79122037
0.4856 -0.0377 -19.6948 0.5023378785 0.0533248565724 -21.3145365448 0.1426 0.0738 -11.3378 -1142.02 851.7 42536.95 -1810.84 -691.8 39305.02 -197.574746456 -5.21452968058 7181.36076762
0.4435 0.0237 -51.5555 0.018445789523 0.0838380914811 -48.1497741502 -1.5328 0.2906 -35.605 -2773.5 729.29 18372.49 -6952.27 567.83 60333.85 -665.511837462 124.182214974 5395.95631925
0.4646 -0.0406 2.3143 -0.437854079497 4.81724421059 128.482496133 0.0505 1.9717 30.2244 93.35 -383.09 16284.44 -257.01 1385.76 18273.19 -31.2665868719 -3.43993545778 2384.47253492
0.4989 -0.0103 37.9514 -0.653695973532 0.336497104189 102.878281222 -1.4794 0.7699 143.0059 -960.38 418.09 19302.29 -931.14 582.23 73725.59 -141.274321966 0.957978880837 5315.9030067
0.566 -0.0242 55.1013 0.15098827058 0.164555963534 62.2364445961 -0.1575 0.2353 67.4147 -2996.61 -81.01 54497.31 -3214.85 1498.45 49383.81 -473.984621095 202.354308501 7919.81910637
0.5004 -0.0253 -9.469 1.26676505287 2.09588759402 14.3517617327 1.4804 3.1768 27.2127 1465.01 3890.06 53845.76 3.77 3435.36 33391.76 125.395450381 589.344635745 6594.83177733
0.5035 -0.0422 71.6733 -0.0591214195738 0.292283608118 77.8741065428 -0.0987 0.3228 78.2945 -1488.19 1985.88 22549.15 -2951.63 1150.47 21827.48 -395.281333316 318.231444036 3965.2197126
0.4291 -0.007 -73.0556 0.256607818422 -0.599938069807 -64.4059418785 0.4054 -0.7545 -56.0789 -546.71 -3.06 12565.32 931.71 -377.59 8024.01 53.9281228743 -137.077687085 2066.34619398
0.3765 0.0651 -8.166 0.321380572226 0.360803897445 -4.50881250307 0.3471 1.0689 3.4583 -163.84 487.65 14855.02 250.97 1818.88 11109.11 -42.4315823986 142.570428525 2258.44663194
0.4333 0.0332 26.196 0.293411959076 -0.695546466571 38.4917741554 1.0256 -1.2333 55.9842 1934.43 -1430.78 29838.92 545.44 -382.69 29536.34 199.683456714 -180.589079367 5455.38051669
0.4742 -0.0872 38.8219 0.299312573533 -0.0120951184544 14.2969489545 0.8718 -1.606 75.6756 503.95 -1494.96 26748.45 -94.72 356.11 17522.54 54.9527008228 -64.8195406857 3153.71530856
0.4742 -0.0872 38.8219 1.07150574326 -2.16280861868 97.3156128344 0.8718 -1.606 75.6756 503.95 -1494.96 26748.45 -94.72 356.11 17522.54 29.3990829585 -86.8755526978 2461.12168353
0.5353 0.0295 49.6091 0.351204981291 0.0979006237817 51.3741197393 -0.458 0.2823 59.0997 -595.55 -369.91 9010.42 -3144.98 1221.89 26697.32 -265.738537673 86.8930925632 2380.64897878
0.5353 0.0295 49.6091 1.03156322924 -0.0576081623317 44.86888805 -0.458 0.2823 59.0997 -595.55 -369.91 9010.42 -3144.98 1221.89 26697.32 -205.005816216 -9.79462301044 2003.31403446
0.4412 0.0217 -10.6473 -0.768754597982 -1.90852163595 -61.0012760841 1.1585 0.3016 9.1603 1617.0 1232.41 44095.93 -304.68 272.27 3631.0 38.3131014073 113.292746922 3844.94045464
0.4237 -0.0223 -84.1491 0.202398158454 -0.242840397695 -85.4674633719 0.3693 -0.0898 -77.626 350.35 -490.12 19245.1 451.53 1223.22 18415.37 126.261674228 11.4809424686 3367.71438628
0.4883 0.056 -39.4454 0.957090092598 -0.126679995027 45.0828772007 0.7113 -0.2307 23.081 -261.54 761.13 6099.73 457.19 -678.64 11207.93 -14.1255145295 -56.9614715739 2139.09510555
0.526 -0.0164 -6.0417 1.0037546478 -1.13076855896 4.21161652434 1.0618 -1.3652 5.5447 562.62 -1009.7 4303.6 810.98 -4581.14 27496.33 94.7259402287 -318.046168266 1987.57675052
0.395 0.0235 12.4429 0.124777288162 0.170417524211 16.6526889345 0.2157 0.0649 15.2313 -1831.54 938.97 14579.68 -477.49 1539.0 19130.43 -214.424032806 189.228720274 3055.18453734
0.3325 0.0191 -35.4923 -16.0548526095 2.64870682146 -349.755826946 0.8587 -0.402 -21.6816 2181.51 -1073.24 34354.26 1153.96 471.24 30358.87 316.881347617 -57.7404478544 6201.96152476
0.4313 -0.0306 56.5624 -0.0661488828372 1.13728805055 88.9120025041 0.499 0.1755 61.39 -128.62 998.6 40638.75 -1075.39 1040.71 17790.24 -18.0249433305 94.8261511767 3912.18942881
0.4313 -0.0306 56.5624 -0.0661488828372 1.13728805055 88.9120025041 0.499 0.1755 61.39 -128.62 998.6 40638.75 -1075.39 1040.71 17790.24 -18.0249433305 94.8261511767 3912.18942881
0.4369 -0.0185 3.9907 0.449297142893 -1.38729172863 42.2402831645 0.4919 -1.2299 38.0978 -748.87 -1636.76 34836.06 355.7 200.46 3879.35 36.9859112996 -109.16288892 2767.43089073
0.436 -0.0153 -44.1582 0.224458045297 0.158494453928 -44.5934325581 3.1448 1.3764 -21.5221 2920.78 1946.06 28323.12 2177.06 173.54 11892.2 411.757689916 191.392212798 3248.99432911
0.436 -0.0153 -44.1582 2.19893726662 0.984261598974 -28.9791695535 3.1448 1.3764 -21.5221 2920.78 1946.06 28323.12 2177.06 173.54 11892.2 492.23798646 209.358552059 3650.18438579
0.4206 -0.0361 -18.8908 1.92941032116 -0.865940026211 11.1286851795 0.924 -0.0372 -10.4908 390.55 -1154.57 14612.02 428.85 477.13 3014.6 109.994227505 -69.2110394918 1718.51319411
0.3945 0.0148 25.4672 0.41618095697 -0.00856194349277 26.343367608 0.3342 -0.5931 39.1844 482.28 -511.18 11775.69 -906.01 -2371.0 51654.65 -75.1935908234 -340.934125416 5476.13206639
0.4113 0.02 -25.0303 1.11803981714 -0.200379234321 -14.5444736727 0.968 -0.1757 -16.2466 3954.05 -1079.85 37848.24 571.09 259.75 13393.51 245.254337387 -51.750079185 3094.35460143
0.3959 -0.0127 -23.8067 1.91651216011 -0.657024119859 4.40571579921 1.5585 -0.6018 -1.8057 413.46 349.54 9930.33 3577.85 -957.45 59169.59 378.485949624 -89.8853400893 6187.46322122
0.3914 0.066 32.001 -3.41077983615 9.22908772907 -248.434006531 0.5334 -0.7391 54.3469 284.92 -1065.38 19079.47 1566.38 -3605.24 122801.19 185.739064184 -475.442254621 14360.2611505
0.3831 -0.0473 -46.6012 0.63617818705 0.00399928300777 -47.9422655015 -0.0604 0.1579 -41.0222 -1495.72 -61.73 7277.28 -662.24 518.62 14030.81 -195.062996765 50.6862781734 1663.5157922
0.3912 0.0143 -29.3355 0.507452878835 -0.347004815118 -26.7903009209 0.5692 -0.5292 -25.4037 49.9 -2804.42 22889.95 1286.63 -1874.11 12484.43 123.539611547 -428.009533254 3407.57379505
0.3986 -0.0004 18.1797 -0.0632363845796 -0.442042799077 13.2365817701 1.9614 -0.7153 67.2737 2102.47 -902.82 50483.59 211.5 592.24 11303.62 86.1140611665 2.22362630106 4004.51358064
0.4164 0.0009 -8.0547 0.173256684942 -0.295652250419 -3.31768824415 0.1065 -0.3697 -1.8786 -885.97 -2063.83 38308.91 -2444.96 -1678.13 34998.93 -190.091116739 -253.876614693 4490.97502748
0.4361 0.0459 -29.4029 -0.333119562304 0.943652610223 -4.39369421142 0.0867 0.5266 -15.8277 -2578.36 1693.22 49527.7 114.28 749.58 17571.21 -120.866483676 165.57559191 4010.86464824
0.4203 -0.0424 -14.3886 0.0116219425744 -0.740354031055 -1.9556255275 0.3174 -0.1963 -8.5365 -1455.38 -3196.61 30909.95 -284.66 152.39 6215.69 -85.7780241245 -175.875029692 2479.82168823
0.4776 0.0176 -11.8554 0.848392898758 -4.77181665767 23.3243016535 0.6688 -2.7502 8.7055 -257.05 -3687.66 28712.28 1728.81 -13084.95 92541.03 69.9389248161 -926.932438325 6814.73314717
0.4695 0.0052 8.2526 -0.0393697275932 -3.39392257111 70.5870542057 0.3636 -0.0616 12.1009 -948.21 -825.99 17740.6 669.16 -1481.56 22759.73 47.3554035906 -136.782029022 3382.37420508
0.3923 -0.0034 0.5657 -0.104855108438 0.580391948234 16.3560838227 -0.0464 0.4986 13.907 149.15 1267.24 28112.4 -1534.5 771.81 33496.29 -142.152512024 175.985642449 6000.0266767
0.4521 0.0145 34.5888 -2.95190170268 -1.31873226001 79.0219138153 -0.9197 -0.6829 49.5685 -1212.64 -858.7 22785.45 -527.44 318.82 2418.49 -177.708326719 -53.924835401 2525.84214438
0.4227 -0.0533 34.6968 0.83509076159 0.737007660631 38.4610063208 1.226 1.627 42.5691 1095.79 4515.75 17801.59 2390.85 3460.17 18990.84 326.245812742 772.836622853 3429.64761842
0.3999 0.0098 32.0417 -1.13644253248 -0.279768864909 56.108567755 -1.2847 -0.3249 57.6328 -1388.74 66.01 19868.69 -3052.45 -1433.19 26150.07 -358.041316006 -144.195176421 3580.57536012
0.4388 -0.0185 27.2458 0.651362005472 0.5375830868 18.8350016084 0.4636 -0.1486 30.8167 585.09 -611.06 12762.99 -1142.35 -1422.25 22735.7 -36.6685630319 -93.0952160005 2322.74594117
0.4106 0.0061 -42.2259 -0.278231326367 -0.953514480425 -55.2613871648 0.879 0.4246 -36.3362 1530.3 2974.63 29678.08 2182.65 1454.22 31148.02 359.417313073 402.734137478 5809.04442869
0.4117 0.0151 64.3177 4.48894642203 -3.20855261057 -98.8928565064 0.3326 0.1099 70.8906 -1324.41 318.77 19701.28 536.49 309.35 12444.05 -79.3041280536 74.1393406026 3146.95798865
0.3721 -0.0303 29.7803 -0.258067171213 -0.160533243462 30.9135101788 -0.6337 0.8512 51.6362 -304.57 2355.43 52118.29 -844.41 742.68 11257.84 -135.013868035 282.065529742 5719.99832377
0.4267 -0.0432 8.2999 -0.516373649231 -1.91559253018 25.8575453528 -0.1604 -1.3105 19.1351 -1918.12 -1822.24 20153.49 -323.87 -1987.85 22216.56 -223.945073655 -309.926587513 3625.99494268
0.3937 -0.0009 -3.4715 -0.050142647035 -0.660214234464 2.18184987841 -1.8768 -2.9551 22.9696 -1684.24 -2727.09 18597.54 -5144.86 -5836.8 59095.3 -396.879973164 -542.809269595 4897.06964461
0.3986 -0.0345 24.6772 1.392673028 0.419570089502 21.32021174 1.5173 1.1812 56.2092 -577.18 1019.4 25662.82 705.52 -220.76 10975.88 27.8157180321 97.3756250645 2126.03943425
0.3969 -0.0195 48.76 0.78841790155 -0.355219178428 60.2728534329 0.7965 -0.8153 73.6635 -443.58 -1435.52 23144.47 481.7 -634.3 37080.26 26.6083099324 -116.308656304 4022.31079614
0.4639 0.0769 -23.1197 1.68069251869 0.0680105279734 -47.6387117131 -0.3266 0.2016 -7.3156 -3776.59 572.57 67218.66 -8.45 -330.69 8902.34 -231.277053587 23.486488143 5308.77268387
0.3839 0.0131 -51.3374 0.44192090397 -0.191680781649 -54.9361124003 0.0275 0.6128 -39.7224 131.22 929.46 16857.09 -2449.99 3579.95 68459.84 -124.792185263 307.142346295 5435.04820697
0.4155 -0.0138 -36.7139 0.136013765513 0.220774740394 -44.6192817458 0.241 0.137 -18.2472 -107.18 -931.99 41607.87 363.97 718.33 23495.16 80.4036523006 -38.7489951591 4894.07620294
0.3908 0.0105 35.7349 0.310690940429 -0.180796774158 37.4173843354 -0.9978 -0.6846 59.6984 -903.19 438.9 18117.14 -1138.01 -1225.53 16679.57 -169.982532686 -29.6785988102 2859.62865566
0.4264 -0.0778 0.3544 0.0630201590631 1.15835505794 15.9463376441 0.0351 1.2299 16.6791 93.91 1990.01 17195.16 -2024.6 3427.71 37313.91 -100.666811998 337.341651113 3634.83179652
0.3752 -0.0333 -59.1113 0.610912112194 0.704423042338 -42.8447490432 1.0424 1.752 -8.1964 269.34 2418.13 57701.65 1587.81 2089.67 91493.38 198.458385942 398.214298861 13455.6359709
0.4512 0.0217 3.4867 -0.73981086706 1.02871494051 21.1331424614 -1.2229 1.5702 27.8903 -2327.7 1610.11 29826.43 -671.67 1752.84 12176.31 -239.652903989 326.589163275 3756.74318984
0.4013 -0.0031 61.8563 2.05909079884 -4.43320694014 150.007901916 1.9559 -3.3241 127.8849 383.92 -3463.25 52649.95 -12.31 -530.42 26736.98 -1.40310271015 -388.87597425 7544.37418081
0.4163 0.0786 50.3974 1.43980127536 -1.78542838895 -28.3633454885 0.3485 -0.0464 33.6246 -166.77 1463.66 36888.62 -608.75 -228.85 7117.1 -9.07365272448 103.015561932 3206.7929516
0.3663 -0.0447 23.2601 -0.253253667345 -0.8933877612 110.009657966 0.1037 -0.5884 59.7227 -79.47 -867.08 41314.28 -276.96 566.68 8602.8 -59.9912617872 -90.2098441088 3037.27849507
0.3663 -0.0447 23.2601 0.459225914268 -0.283964016299 10.4782904416 0.1037 -0.5884 59.7227 -79.47 -867.08 41314.28 -276.96 566.68 8602.8 -110.742488182 34.0352646678 5222.17503285
0.3663 -0.0447 23.2601 0.569295173361 -0.195062075449 -5.66229232901 0.1037 -0.5884 59.7227 -79.47 -867.08 41314.28 -276.96 566.68 8602.8 -14.0320651047 -21.3933339696 2210.43194033
0.4306 0.0402 5.4354 0.471586543669 -0.120405210906 3.13909257356 -0.3904 -0.3977 22.8025 -661.43 -922.04 31214.68 -2064.76 52.2 31042.33 -278.938203619 -67.6133576256 5786.04568752
0.3734 0.0052 -35.9646 0.190684381178 -1.78269931886 -68.9466768407 0.4014 0.4038 -32.0647 -568.87 52.79 10165.0 711.78 1434.79 14917.89 -18.5550659104 80.4903351965 2715.50398878
0.4213 0.0323 2.9537 2.38618914471 4.39219764949 42.2242437304 2.6276 4.7663 45.7553 668.33 1761.85 20370.76 2866.9 3766.43 31540.39 305.746968193 500.016093527 4861.15664706
0.3618 -0.0468 46.4624 1.07419260032 0.931244365302 71.6225999822 1.0151 0.8548 69.4293 1640.87 2993.58 60798.95 2256.39 2061.39 82189.85 246.055876578 281.776048074 8337.67211444
0.3422 0.0182 -14.4437 0.531586459211 0.0789975691204 -9.20562335309 0.4507 0.0784 -10.4882 1528.42 -378.71 32233.47 689.55 320.85 4129.73 83.6143067414 52.6021480625 2338.67463306
0.3422 0.0182 -14.4437 -1.88069772127 0.13512978938 -48.7633591222 0.4507 0.0784 -10.4882 1528.42 -378.71 32233.47 689.55 320.85 4129.73 102.48720706 -0.241392731165 2058.25998606
0.4323 -0.0194 -51.9534 0.0842689119627 1.43758519832 -3.66765550789 0.4573 0.3603 -32.8888 218.44 -238.68 7370.4 -637.46 1481.62 26462.96 -60.6360994673 136.070972309 3990.49035168
0.3414 0.0271 2.8698 -0.310505439298 1.38916520405 60.7969367394 -0.4004 1.4625 65.9922 -506.17 -269.08 15911.35 -1197.2 1550.89 79776.32 -126.060702942 94.0590117426 4604.86466728
0.378 0.0378 -3.3823 0.974037163121 -1.44248624784 24.5057232607 0.5812 -0.3318 0.7272 253.37 -1610.17 40170.77 482.61 -466.79 4190.92 81.5010743789 -145.792287414 3400.08996056
0.4144 -0.0139 -6.2354 2.09521065585 1.97973269328 11.7424229304 2.7032 2.7513 18.4942 3533.02 3987.13 40630.42 976.74 1820.18 9783.82 403.871677262 466.933149583 3997.10412075
0.4626 0.0459 16.0152 -1.60970041064 1.67576642797 85.3781129327 -1.062 1.3055 64.8088 -952.96 941.24 19182.46 -767.02 229.81 45458.98 -75.9391729582 60.2498576671 4446.93357683
0.3859 -0.0073 111.3185 -2.52050549633 -2.55813024531 171.29249959 -2.6961 -2.6636 175.0959 -1265.01 -1683.7 35112.29 -1035.49 303.94 14887.05 -237.362389523 -103.120160249 4515.51001051
0.4086 -0.02 24.4632 0.905970742533 -0.145683866882 27.7172927567 1.0519 -0.1862 28.3853 2941.48 -1494.86 12017.34 2460.14 90.98 12712.32 478.745222584 -137.50870246 2331.68033244
0.4209 0.0315 34.1499 -0.164754866397 1.81990417806 49.4715543656 0.1639 0.9542 42.7814 -1225.37 2682.38 27426.19 -1215.1 3702.75 21935.45 -221.878324426 621.90299579 4507.61482287
0.4669 -0.0054 61.1116 -2.01736594539 1.31647845402 86.4462904173 -2.0246 1.3237 86.5317 -1067.02 1547.39 15588.55 -1855.71 40.51 12504.65 -180.833066835 84.2650351378 1944.45224199
0.3589 0.0017 -13.5077 0.395438007071 -0.44582720164 76.3165656094 0.0548 -0.4077 -4.3326 605.57 -678.59 33353.99 -408.97 655.58 13644.75 17.3605660985 -69.5498523343 4152.37129468
0.3589 0.0017 -13.5077 0.0782772371716 -0.410630620443 1.34260102683 0.0548 -0.4077 -4.3326 605.57 -678.59 33353.99 -408.97 655.58 13644.75 45.1000510817 -48.4266533178 2377.29914252
0.301 0.012 67.0842 1.02301137885 0.503804392487 72.9233632729 1.6545 0.7591 77.4898 3326.34 541.34 24715.17 1994.02 1606.2 13864.16 454.405167652 222.191678339 3385.55251009
